sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,14:08,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,14:13,68207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,14:13,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/9/14,14:13,6760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,14:23,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,14:23,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/9/14,14:23,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/9/14,14:23,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,6,fill1,na,na,na,na,na,na,na,filler,7/9/14,14:23,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/9/14,14:23,1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stud,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,14:34,1495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stud,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,14:34,1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stud,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/9/14,14:34,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stud,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/9/14,14:34,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stud,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/9/14,14:34,1052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stud,1,6,fill1,na,na,na,na,na,na,na,filler,7/9/14,14:34,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,14:37,1018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,14:37,839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/9/14,14:37,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/9/14,14:37,936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/9/14,14:37,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,6,fill1,na,na,na,na,na,na,na,filler,7/9/14,14:37,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,14:54,3084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,14:56,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,14:56,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/9/14,14:56,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/9/14,14:56,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/9/14,14:56,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,6,fill1,na,na,na,na,na,na,na,filler,7/9/14,14:56,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/9/14,14:56,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/9/14,14:56,1810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,9,apple,wug,apple,novel,familiar,R,apple,Y,MEcontrol,7/9/14,14:56,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/9/14,14:56,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/9/14,14:56,1287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,12,fill2,na,na,na,na,na,na,na,filler,7/9/14,14:56,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,13,pifo,frog,pifo,familiar,novel,R,pifo,Y,MEexperimental,7/9/14,14:56,970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,14,cup,cup,dax,familiar,novel,L,cup,Y,MEcontrol,7/9/14,14:56,1007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,15,kreeb,kreeb,shoe,novel,familiar,R,shoe,N,MEexperimental,7/9/14,14:56,1805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,16,cat,ball,cat,familiar,familiar,R,cat,Y,rec,7/9/14,14:56,1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,17,monkey,toma,monkey,novel,familiar,R,monkey,Y,MEcontrol,7/9/14,14:56,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,18,fill3,na,na,na,na,na,na,na,filler,7/9/14,14:56,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,14:59,1368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,14:59,1062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/9/14,14:59,838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/9/14,14:59,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/9/14,14:59,4359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,6,fill1,na,na,na,na,na,na,na,filler,7/9/14,14:59,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,15:01,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,15:01,956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/9/14,15:01,1130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/9/14,15:01,3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/9/14,15:01,1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,6,fill1,na,na,na,na,na,na,na,filler,7/9/14,15:01,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,15:03,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,15:03,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/9/14,15:03,1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/9/14,15:03,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/9/14,15:03,1043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,6,fill1,na,na,na,na,na,na,na,filler,7/9/14,15:03,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,15:15,9173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sib,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,15:49,2113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,16:01,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,16:01,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,16:02,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,R,baby,N,rec,7/9/14,16:02,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,16:08,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,R,baby,N,rec,7/9/14,16:08,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elise,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,16:11,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elise,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,16:11,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,16:12,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,16:12,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,3,car,fep,car,novel,familiar,L,fep,N,MEcontrol,7/9/14,16:12,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,16:16,1022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,R,baby,N,rec,7/9/14,16:16,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,16:19,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,16:19,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/9/14,16:19,1055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/9/14,16:19,1448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/9/14,16:58,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sub,1,2,cookie,cookie,baby,familiar,familiar,R,baby,N,rec,7/9/14,16:58,-77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Us,1,1,dog,dog,book,familiar,familiar,R,book,N,rec,7/9/14,17:03,1197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Us,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/9/14,17:03,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/10/14,9:46,1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/10/14,9:49,2971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/10/14,10:11,130629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/10/14,10:11,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,1,dog,dog,book,familiar,familiar,L,dog,Y,rec,7/10/14,10:31,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,2,cookie,cookie,baby,familiar,familiar,L,cookie,Y,rec,7/10/14,10:31,7330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,3,car,fep,car,novel,familiar,R,car,Y,MEcontrol,7/10/14,10:31,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,4,dax,dax,cup,novel,familiar,L,dax,Y,MEexperimental,7/10/14,10:31,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,5,frog,pifo,frog,novel,familiar,R,frog,Y,MEcontrol,7/10/14,10:31,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,6,fill1,na,na,na,na,na,na,na,filler,7/10/14,10:31,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,7,lion,table,lion,familiar,familiar,R,lion,Y,rec,7/10/14,10:31,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,8,modi,modi,shovel,novel,familiar,L,modi,Y,MEexperimental,7/10/14,10:31,989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,9,apple,wug,apple,novel,familiar,L,wug,N,MEcontrol,7/10/14,10:31,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,10,train,train,dofa,familiar,novel,L,train,Y,MEcontrol,7/10/14,10:31,1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,11,toma,monkey,toma,familiar,novel,R,toma,Y,MEexperimental,7/10/14,10:31,1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
s,1,12,fill2,na,na,na,na,na,na,na,filler,7/10/14,10:31,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
